cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,6BC,L,AP,preRiCTO,6.12505723966181,10.449552293488217,3.623829503194375,3.057115713060481,4.373732554705177,BC
15kg_10bpm,6BC,L,ML,preRiCTO,10.46486818620582,7.5120430195830545,4.1016572980451835,12.756965052154841,14.088998128800009,BC
15kg_10bpm,6BC,L,Resultant,preRiCTO,22.480158796221886,28.040579909141876,3.00130134105203,1.82406498538449,34.57204455278118,BC
15kg_10bpm,6BC,L,Vertical,preRiCTO,23.029656838138695,29.66886967826951,3.389815657891175,2.047882920610566,34.62364239848726,BC
15kg_10bpm,6BC,R,AP,preRiCTO,7.325405649804053,10.858849465488902,2.5574128883477374,6.710605381319671,6.744337901205289,BC
15kg_10bpm,6BC,R,ML,preRiCTO,12.3145884331751,21.080385067118023,2.2708648919008456,2.8636208326982158,12.20507974465786,BC
15kg_10bpm,6BC,R,Resultant,preRiCTO,23.37104927258347,25.734018059553478,1.6398401625050107,1.8778705863724523,38.4584797964362,BC
15kg_10bpm,6BC,R,Vertical,preRiCTO,24.310711556255534,28.30490211270334,1.650448239190467,2.7552798650059156,38.930413550805525,BC
15kg_10bpm,7BC,L,AP,preRiCTO,9.294311574686152,14.380260189278943,3.075375663734838,1.676875097030715,11.177353091604582,BC
15kg_10bpm,7BC,L,ML,preRiCTO,14.564309035288048,6.715355729915791,4.90057095555795,19.099265374292653,20.16917913600529,BC
15kg_10bpm,7BC,L,Resultant,preRiCTO,21.971168093074482,23.118731473588536,3.5421377561686107,3.176632922989422,36.59976771984554,BC
15kg_10bpm,7BC,L,Vertical,preRiCTO,22.291047107442953,24.938000762786913,2.9349515233415806,2.541570143573912,36.30084437652959,BC
15kg_10bpm,7BC,R,AP,preRiCTO,9.550583554112869,11.698847967353423,2.1186148963490146,9.571540558802017,11.415962560677215,BC
