cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,5BC,L,AP,postRiCTO,7.0566804112802,12.310803107540476,4.190486699358754,2.6061833556845766,4.9293644885368835,BC
15kg_10bpm,5BC,L,ML,postRiCTO,10.505128163352719,8.272389871214708,3.285846552520487,11.91594744806121,14.696485526045702,BC
15kg_10bpm,5BC,L,Resultant,postRiCTO,4.023626456074959,3.8734992948308835,2.5341072318300237,0.9513896530500617,6.435704469913493,BC
15kg_10bpm,5BC,L,Vertical,postRiCTO,4.319766040462209,4.719343855568244,2.493300088900245,3.2344080358271774,5.919149385068923,BC
15kg_10bpm,5BC,R,AP,postRiCTO,7.20565483831388,11.813775761622193,2.464563183259288,6.957258531516298,3.887837217268361,BC
15kg_10bpm,5BC,R,ML,postRiCTO,11.840677226861107,22.740570500019853,2.240977632959682,3.453688396438425,5.575627189019,BC
15kg_10bpm,5BC,R,Resultant,postRiCTO,4.27366162777469,6.600390965533094,3.117768729669274,1.0833581630288576,4.310987139789543,BC
15kg_10bpm,5BC,R,Vertical,postRiCTO,6.203779414067943,11.216944741975123,3.0698343975551285,1.846142447845085,4.02337123324432,BC
15kg_10bpm,6BC,L,AP,postRiCTO,6.261146741409689,10.796812467679718,3.623829503194375,3.057115713060481,4.31083788449484,BC
15kg_10bpm,6BC,L,ML,postRiCTO,10.101856572884458,7.2687365409468985,4.1016572980451835,12.756965052154841,13.151251925309564,BC
15kg_10bpm,6BC,L,Resultant,postRiCTO,5.705989951717455,5.631514279306701,3.00130134105203,1.82406498538449,9.171792159870924,BC
15kg_10bpm,6BC,L,Vertical,postRiCTO,5.803715113398103,7.4352436244522835,3.389815657891175,2.047882920610566,7.912516765608115,BC
15kg_10bpm,6BC,R,AP,postRiCTO,5.940561159531927,7.9517114262735396,2.5574128883477374,6.710605381319671,5.167425557142144,BC
15kg_10bpm,6BC,R,ML,postRiCTO,11.269355910536113,21.113812224900904,2.2708648919008456,2.8636208326982158,7.200644172556872,BC
15kg_10bpm,6BC,R,Resultant,postRiCTO,3.7008581027360026,4.5893749611165715,1.6398401625050107,1.8778705863724523,5.193877736812921,BC
15kg_10bpm,6BC,R,Vertical,postRiCTO,4.840077685538889,7.350005489009133,1.650448239190467,2.7552798650059156,5.398035154917098,BC
15kg_10bpm,7BC,L,AP,postRiCTO,7.909666939730932,14.325622085887398,3.075375663734838,1.676875097030715,5.822745843307898,BC
15kg_10bpm,7BC,L,ML,postRiCTO,14.068301178218077,5.114146855962557,4.90057095555795,19.099265374292653,19.231210722651486,BC
15kg_10bpm,7BC,L,Resultant,postRiCTO,6.147131323509833,5.432654584157253,3.5421377561686107,3.176632922989422,9.830726484050563,BC
15kg_10bpm,7BC,L,Vertical,postRiCTO,5.292524144521026,5.3200545082356845,2.9349515233415806,2.541570143573912,8.191645635393472,BC
15kg_10bpm,7BC,R,AP,postRiCTO,8.802708838342113,10.058927747708724,2.1186148963490146,9.571540558802017,10.550487306680434,BC
15kg_10bpm,7BC,R,ML,postRiCTO,12.570547418266598,22.95955971538266,6.360443569099405,5.072850741189174,6.582680999954454,BC
15kg_10bpm,7BC,R,Resultant,postRiCTO,4.939889808294674,7.287943012411833,3.6599036131787224,1.793764016526299,5.267785676254704,BC
15kg_10bpm,7BC,R,Vertical,postRiCTO,5.430490121902803,7.816395451325011,2.460550069073594,3.4312551266455777,6.218508705164515,BC
15kg_10bpm,8BC,L,AP,postRiCTO,9.607594800762051,12.446019634262305,3.3887854955568577,7.386760787015512,12.087988306134559,BC
15kg_10bpm,8BC,L,ML,postRiCTO,16.573365491118096,7.464026271057871,5.86651252138704,22.199547505703922,22.50524011117672,BC
15kg_10bpm,8BC,L,Resultant,postRiCTO,6.368263409308935,7.053124384768608,3.880921493624903,4.98790372202479,8.444047049008272,BC
15kg_10bpm,8BC,L,Vertical,postRiCTO,5.719675732739409,8.696490797441712,3.0396144572573034,2.627087267349732,6.232479582893588,BC
15kg_10bpm,8BC,R,AP,postRiCTO,11.463324512642842,7.0581050420115305,2.01160624303924,13.88875459793559,16.528723167830837,BC
15kg_10bpm,8BC,R,ML,postRiCTO,12.974857168246855,22.13140537654401,7.514671658999139,9.118194594046221,6.982855663688567,BC
15kg_10bpm,8BC,R,Resultant,postRiCTO,4.125024327979553,5.166693031393549,3.8404968589190647,1.3559749230087148,4.947914756792385,BC
15kg_10bpm,8BC,R,Vertical,postRiCTO,4.922034807403223,7.934254317140892,2.754532942485789,2.69328298267993,4.394177432635833,BC
15kg_10bpm,9BC,L,AP,postRiCTO,7.62523077379356,11.40609677650071,3.116962051392981,4.647204647605341,8.40623258060129,BC
15kg_10bpm,9BC,L,ML,postRiCTO,9.238462950130947,5.895482836687958,3.477647664759434,12.135708374235902,12.036985859641506,BC
15kg_10bpm,9BC,L,Resultant,postRiCTO,4.031891819152241,5.1883568486108835,2.9616675431460395,1.7347872793166523,5.092872498924157,BC
15kg_10bpm,9BC,L,Vertical,postRiCTO,3.963091115796912,5.657653319732304,2.6122572271759275,2.0027769322664497,4.451508394795105,BC
15kg_10bpm,9BC,R,AP,postRiCTO,6.833911128126827,8.74235818317079,3.3877744052318834,7.543018147987341,6.495153080179535,BC
15kg_10bpm,9BC,R,ML,postRiCTO,12.067048374174739,20.15084672419847,5.33929420203157,8.646064873126624,8.713387580270766,BC
15kg_10bpm,9BC,R,Resultant,postRiCTO,4.2835732598655945,5.263865541835741,3.077483508681828,1.080550558620512,5.865740230270818,BC
15kg_10bpm,9BC,R,Vertical,postRiCTO,4.9434009381968895,7.74155447563323,2.5693770647161904,1.3952893426257134,5.392849905462683,BC
